OTUID,kingdom,phylum,class,order,family,genus,species,ASV
b19b41e57c1702e96c1978429da7083c,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,153
d390ea052acfbc734e579679fa15970f,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,154
a4baa3f792676ba9b94f03e61017ffed,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,155
21b8130347b06975bfdb4d05ac2c0495,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,156
11f9496093d1d42435e0cdd381161890,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,157
d439c3c986250ef8903e526ece2cde27,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,158
cdc7cc9e9ce9e4ceec50645ed4cac0c0,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,159
d2a304cd5eb145f0019ca7eadc513c24,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,160
4f14cb6fc6fbb090203cee082cab704c,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,161
e07f2ed28bf8c29d891600c973cf0ee4,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,162
7c4e24fc0acfd09cb383d137bad04168,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,163
9c9f453b74ca1f02d67d2bbc1b9f8af4,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,164
7ae9f5815fe743938c7bc7795976d881,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,165
98ef3136b160c61e460d2b48dc2ef34c,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,166
15a0025b39840edb6fad9e94c364b88e,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,167
df9cb071ad31ec9fd58a49e4cec7dc97,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,168
b66abc511d0de8a57b0f5d72902dea9b,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,169
b4f1c57bf544722a7fac2bb9b28d8835,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,170
c3ba217634610ad97491f95e5aa63d85,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,171
6564fb3445620d45be62b0b66351e974,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,172
ed6d881ff94c35c4a3d298e5e8760657,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,173
db15c00ff2f72fa553661ebdb3df5334,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,174
4d82a343a27667417cb74f715121dc53,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,175
aa8ac9dbefabefbb1222a71517c63613,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,176
a3073faa28383c84f63da0b2a1730567,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,Methanosphaera,unknown_Methanosphaera,177
c36ed3a591c68b8f9dde515f3bbd62d1,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,unknown_Methanobacteriaceae,unknown_Methanobacteriaceae,178
806c95d59cec74ad4507641691e33b3b,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanobacteriaceae,unknown_Methanobacteriaceae,unknown_Methanobacteriaceae,179
16f5e644d6047054cdfaee9d41188420,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermobacteriaceae,Methanothermobacter,unknown_Methanothermobacter,180
ab8cecbdbacc1845de0a9cfb1f8f20fe,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermobacteriaceae,Methanothermobacter,unknown_Methanothermobacter,181
40598f694911b51acedfc406a212794d,Archaea,Euryarchaeota,Methanobacteria,Methanobacteriales,Methanothermobacteriaceae,Methanothermobacter,unknown_Methanothermobacter,182
4632957c835e1ff7ae64d85a2f9b9c1a,Archaea,Halobacterota,Halobacteria,Halobacterales,Halococcaceae,Halalkalicoccus,unknown_Halalkalicoccus,183
c83bee4267e42ac71c4d27ab30696f74,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,184
baa3217236c3dd465316e5362070e8f1,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,185
4ac72a5e027c1700d1a38f28469cf369,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,186
f08f4f93d1b4a9fe8e0b61f4e6aa1686,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,187
bf04fbd44252d9ddc44eadefec90b614,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,188
3d7628c3db5034196767110f2d2ad7f4,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,189
128ff7278b5d2c084713b14ec34c7780,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,190
5df8e862d5be55cd2a3d0a42079b4d3d,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,191
0c7a59e8e05e8cabccfda004380ce84e,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,192
84a3d1bf8936a6e4003ceaf425a71c6e,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanocorpusculaceae,Methanocorpusculum,unknown_Methanocorpusculum,193
c14525a265c39a34ebd113f98d4fd0a1,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanomicrobiaceae,Methanoculleus,unknown_Methanoculleus,194
434e4b566da4c76b35a39a55d5c1968c,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,unknown_Methanoregula,195
372bf9eb6e31224f7afff356cf301911,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanoregulaceae,Methanoregula,unknown_Methanoregula,196
2a5c66de666f7a58d2365a3bdec135f4,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,unknown_Methanospirillum,197
6df0c8e29a878e9ca1b182b13c11530c,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Methanospirillaceae,Methanospirillum,unknown_Methanospirillum,198
aa11294183414dc47e2c8808b718a14d,Archaea,Halobacterota,Methanomicrobia,Methanomicrobiales,Rice_Cluster_II,Rice_Cluster_II,unknown_Rice_Cluster_II,199
f88bc355c162731d5a3653186b90b3f8,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,unknown_Iainarchaeales,Candidatus_Iainarchaeum,unknown_Candidatus_Iainarchaeum,200
5d2c9f133f124da808664c6d7ea4188e,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,unknown_Iainarchaeales,Candidatus_Iainarchaeum,unknown_Candidatus_Iainarchaeum,201
fc7e92dc221ad9d8b941ddef6205c9d1,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,unknown_Iainarchaeales,Candidatus_Iainarchaeum,unknown_Candidatus_Iainarchaeum,202
eeb1d3c3dd37fef4db54b759393099c1,Archaea,Iainarchaeota,Iainarchaeia,Iainarchaeales,unknown_Iainarchaeales,Candidatus_Iainarchaeum,unknown_Candidatus_Iainarchaeum,203
6dc49df85adf53d448022e2a9c8f8434,Archaea,Micrarchaeota,Micrarchaeia,Micrarchaeales,Micrarchaeales_CG1-02-32-21,unknown_Micrarchaeales_CG1-02-32-21,unknown_Micrarchaeales_CG1-02-32-21,204
5a9ecf299506d9008e5c8088847f5d6c,Archaea,Micrarchaeota,Micrarchaeia,Micrarchaeales,Micrarchaeales_CG1-02-32-21,unknown_Micrarchaeales_CG1-02-32-21,unknown_Micrarchaeales_CG1-02-32-21,205
674af0f5b3beee4ad3e5fccf24861736,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Micrarchaeales_CG1-02-32-21,unknown_Micrarchaeales_CG1-02-32-21,unknown_Micrarchaeales_CG1-02-32-21,206
66ccb6d709f44fe4e308a782debf304e,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,207
055e52b63b1d69f9df6ea711ca8fe2fc,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,208
6c6c9a794999ef3f8167dacdb90a1b22,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,209
3ebef6029fff22f1423b04d6680cde2d,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,210
0e39717a04c039447aec784e799b3cf8,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,211
e14c910713ce2464870356a99f9b305c,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,212
51517d8c43d71fd1479b02f60f916928,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,213
2062174893cf57d0d29f28ddc7570962,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,214
39d3f63b443133c60a8ccaada603e555,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,215
0ca77dfee1cdd5100455390e4ccbc54d,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,216
1a2d75b49d8e256f4e9a6d896d5097ea,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,217
126d4c0055815573f8defc039df8e3fb,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,218
aa459cb4cdae82c5c5db295ea4507e0c,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,219
a741e5b2f7fa18120b05ee3306dfc00a,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,220
b348d8fcb63cf45f148e86689cf37522,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,221
b7d0641cce614c38e6fba6d69c25788f,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,222
5f9caf25643fb8ed7ee1e9e98bd006f8,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,223
1b963d1824c02090835c2ffa5708affc,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,224
e413a433ace8a769cfa2c8c2296ed748,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,225
fbeec8a574f994f9c2b6cde0cb0e5066,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,226
aec67c931ce076efe38173ab9030f947,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,227
b762feca04486eaae3525dcf7a4cd28a,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,228
113c17c8ec6fc07a7eb1642ef74da280,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,229
75ca8ff33c99f97b25e83ce9604ec24b,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,230
c428bf1299d6a29661eea7c38b480918,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,231
dd5209cf9bb4a0dc92c8cb0a2d1e8395,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,232
3df2c856560c035f1a32f0a4cba44959,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,233
e99b436f31c1ef8799d83ad903c2a0f8,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,234
456207921d4d18c443b45b5f768b2b57,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,235
250c5f2df1a798409ed73ca30abb3782,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,236
2719bab6091f6a5e8226038ad8309bd2,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,237
136dc8750065ca78e4137193d6074384,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,238
1174d267c161d8ee2b47af80da442245,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,unknown_Woesearchaeales_GW2011_GWC1_47_15,239
278e1acc3d381b7ef1dae15abd0590bc,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,240
b02a24a22a2bdd89bcf59e94b96ebc90,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,241
998ff804567f861ce6fa906a1a65cfbc,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,242
df88b41733d3ebc0eccc9ef95b212954,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,243
8966d108d646d0e95ead10f97a211e43,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,244
6842aff5599af9ff024987715d061ad5,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,245
4e365d956168bb6134fbf1d451709a7d,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,246
46dff91373334dbd606444a27222bc70,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,247
9715fe0b9b48dd3ff2f18b3d28d348ec,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,248
63b7f22325b8956f6d5071566db39d87,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,249
a960e81f90fa024c667854a95bea002d,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,250
0a013cc66851eee4de4c39ab1502bfce,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,251
d09eac41425fe3641ed1aa5769561317,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,252
0cd908aa60ba2ae8889911093f0149c3,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,253
2c35adb3ff47d47511e53c6358f47929,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,254
fe971f4a5d078c69df92ed87a44649dd,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,255
8290dc2c7016c6de69764793fd34be43,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,256
96de62e90e5888d665006a81fec0fb06,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,257
13235ef9056d1074be8d678d52ee6396,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,258
70795a19bb7bc3cc18ea4ad5b89610b9,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,259
faaebc287c83127296911d43ed69195f,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,260
a1614af52ceb2632f871b23a99d3a084,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,261
995b287d42543f146f04f47035921c3d,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,262
02e4b131045231746fca426d7c0fcefd,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,263
4dad41a547488fd0a00a691733d2ae2c,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,264
4aaf03ee7297018e8fc74f764727c944,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,265
356087832f102274eb6aba6842e429e8,Archaea,Nanoarchaeota,Nanoarchaeia,Woesearchaeales,Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,unknown_Woesearchaeales_SCGC_AAA011-D5,266
